dealerCode,dealerName,dealerAddress,dealerCity,dealerState,dealerZip,dealerRadius,latitude,longitude,Rating,LifeTimeReviews,Recommended
CA186,HYUNDAI OF FAIRFIELD,2775 AUTO MALL PARKWAY,FAIRFIELD,CA,94533,50,38.2659,-122.032,4.6,62,94
CA191,DOTEN AUTOMOTIVE HYUNDAI,347 Del Amigo Road,DANVILLE,CA,94806,50,37.822893,-122.01714,4.7,51,98
ca197,RIVERSIDE HYUNDAI,8001 Auto Drive,RIVERSIDE,CA,92504,10,33.928584,-117.413395,4.7,45,97
CA203,HYUNDAI OF SANTA MARIA,800 WEST MAIN STREET,SANTA MARIA,CA,93458,10,34.953166,-120.445825,4.9,11,100
CA219,GLENDORA HYUNDAI,1253 South Lone Hill Avenue,GLENDORA,CA,91740,20,34.116684,-117.829023,4.9,320,98
ca220,SAN LEANDRO HYUNDAI,1066 MARINA BLVD.,SAN LEANDRO,CA,94577,50,37.712989,-122.160729,3.7,9,79
CA232,HYUNDAI OF ROSEVILLE,200 NORTH SUNRISE AVE.,ROSEVILLE,CA,95661,80,38.750299,-121.263782,4.8,613,95
ca248,POWAY HYUNDAI,13910 POWAY ROAD,POWAY,CA,92064,50,32.956373,-117.028857,4.7,30,95
CA253,VICTORVILLE HYUNDAI,14821 PALMDALE ROAD,VICTORVILLE,CA,92392,13,34.506729,-117.339771,5,33,97
CA263,HELLER HYUNDAI OF ESCONDIDO,1919 AUTO PARK WAY SOUTH,ESCONDIDO,CA,92029,15,33.111504,-117.114564,2.6,9,96
CA272,DIRECT HYUNDAI,PO Box 2890,EL CENTRO,CA,92243,50,32.792624,-115.564456,5,5,100
CA273,ALLEN HYUNDAI OF LAGUNA NIGUEL,28432 CAMINO CAPISTRANO,LAGUNA NIGUEL,CA,92677,50,33.549081,-117.67403,4.9,190,98
ca274,VISALIA HYUNDAI,220 S. BEN MADDOX WAY,VISALIA,CA,93291,50,36.328134,-119.278401,4.9,12,100
ca275,PARKWAY HYUNDAI,24075 Magic Mountain Parkway,VALENCIA,CA,91355,10,34.417537,-118.554727,4.6,44,97
ca281,NORTH COUNTY HYUNDAI,5285 CAR COUNTRY DRIVE,CARLSBAD,CA,92008,25,33.132217,-117.323133,4.8,52,97
CA282,KEARNY MESA HYUNDAI,4797 CONVOY STREET,SAN DIEGO,CA,92111,75,32.827771,-117.153661,4.9,56,99
CA285,CAMMISA MOTORCARS HYUNDAI,1025 Rollins Rd,BURLINGAME,CA,94010,50,37.587921,-122.357886,3.3,11,50
CA290,LADIN HYUNDAI,3725 AUTO MALL DRIVE,THOUSAND OAKS,CA,91362,14,34.161486,-118.829837,4.7,13,98
ca293,HARDIN HYUNDAI,1271 AUTO CENTER DRIVE,ANAHEIM,CA,92806,20,33.815545,-117.873434,4.6,173,95
ca295,GLENDALE HYUNDAI,411 SOUTH BRAND BLVD.,GLENDALE,CA,91204,15,34.140746,-118.255054,4.9,33,95
CA296,COMMERCE HYUNDAI,5440 TELEGRAPH ROAD,CITY OF COMMERCE,CA,90040,30,34.008373,-118.157105,5,28,99
CA297,WILEY HYUNDAI,3919 East Palm Canyon Drive,PALM SPRINGS,CA,92234,50,33.795014,-116.502746,4.9,99,100
CA299,PETALUMA HYUNDAI,1370 AUTO CENTER DRIVE,PETALUMA,CA,94952,30,38.268212,-122.667582,5,8,100
CA300,CARDINALEWAY HYUNDAI,2603 Wardlow Road,CORONA,CA,92882,10,33.881979,-117.619583,4.8,239,97
ca301,RANCHO GRANDE HYUNDAI,1404 Auto Park Way,SAN LUIS OBISPO,CA,93405,150,35.250761,-120.683793,4.5,78,93
CA303,HARBOR HYUNDAI,3720 Cherry Ave,LONG BEACH,CA,90807,50,33.825598,-118.167512,4.9,1619,99
CA304,CAPITOL HYUNDAI,911 CAPITOL EXPRESSWAY AUTO MALL,SAN JOSE,CA,95136,35,37.275827,-121.87648,4.5,60,NULL
CA307,CENTRAL VALLEY HYUNDAI,4620 N McHenry Avenue,MODESTO,CA,95356,50,37.706094,-120.994724,4.9,55,98
CA308,FUTURE HYUNDAI OF CONCORD,2285 Diamond Blvd,CONCORD,CA,94520,50,37.977032,-122.06056,4.8,29,93
CA309,HYUNDAI INLAND EMPIRE,25072 REDLANDS BLVD,LOMA LINDA,CA,92354,50,34.06307,-117.258082,4.9,313,98
CA310,GARDEN GROVE HYUNDAI,9898 Trask Avenue,GARDEN GROVE,CA,92844,20,33.766745,-117.957709,4.8,157,97
CA311,HYUNDAI OF LA QUINTA,79025 HIGHWAY 111,LA QUINTA,CA,92253,35,33.707939,-116.285071,5,31,98
CA312,TRACY HYUNDAI,3480 NAGLEE ROAD,TRACY,CA,95304,50,37.760995,-121.462272,4.8,35,97
CA313,SERPA HYUNDAI,1990 Glendale Avenue,HANFORD,CA,93230,50,36.319759,-119.678033,4.7,77,90
ca314,KEYES HYUNDAI,5746 Van Nuys Boulevard,VAN NUYS,CA,91401,50,34.175186,-118.448688,4.5,108,91
CA315,SACRAMENTO HYUNDAI,6250 Florin Road,SACRAMENTO,CA,95823,15,38.496008,-121.432375,4.7,41,94
CA316,STOCKTON HYUNDAI,3333 AUTO CENTER CIRCLE,STOCKTON,CA,95212,19,38.019526,-121.272259,4.8,31,94
CA317,TUTTLE CLICK HYUNDAI,38 AUTO CENTER DRIVE,IRVINE,CA,92618,10,33.633111,-117.721265,4.8,43,97
ca320,DUBLIN HYUNDAI,6015 Scarlett Court,DUBLIN,CA,94568,20,37.702079,-121.902909,4.7,73,92
CA321,PUENTE HILLS HYUNDAI,17621 Gale Avenue,CITY OF INDUSTRY,CA,91748,15,33.996032,-117.921125,4.6,70,95
CA322,101 VERMONT HYUNDAI,224 N. Vermont Avenue,LOS ANGELES,CA,90004,10,34.075705,-118.291672,4.7,18,86
CA323,CERRITOS HYUNDAI,PO Box 3850,CERRITOS,CA,90703,10,33.870555,-118.067775,4.9,493,98
ca324,STEVENS CREEK HYUNDAI,4425 Stevens Creek Boulevard,SANTA CLARA,CA,95051,50,37.323144,-121.980265,4.7,42,95
CA325,TUSTIN HYUNDAI,16 Auto Center Drive,TUSTIN,CA,92782,50,33.725922,-117.798684,4.9,400,99
ca326,MAGNUSSEN S FREMONT HYUNDAI,43690 Auto Mall Circle,FREMONT,CA,94538,50,37.499403,-121.978259,4.5,23,96
CA327,TEMECULA HYUNDAI,27430 Ynez Road,TEMECULA,CA,92591,25,33.511353,-117.151334,4.9,221,97
ca328,MOMENTUM HYUNDAI,2775 Auto Mall Parkway,FAIRFIELD,CA,94533,50,38.2659,-122.032,4.4,19,75
CA329,BAKERSFIELD HYUNDAI,5300 Wible Road,BAKERSFIELD,CA,93313,50,35.307802,-119.038871,4.7,217,95
CA331,ANTIOCH HYUNDAI,1810-B Auto Center Drive,ANTIOCH,CA,94509,25,38.007624,-121.833176,4.9,11,100
CA332,MERCED HYUNDAI,1620 V STREET,MERCED,CA,95340,40,37.306636,-120.498547,4.3,13,87
ca334,WIN HYUNDAI,3462 North Peck Road,EL MONTE,CA,91731,50,34.071173,-118.025597,4.8,68,94
CA335,SOUTH BAY HYUNDAI,20433 Hawthorne Blvd,TORRANCE,CA,90503,10,33.845826,-118.35385,4.7,51,98
CA337,HANFORD HYUNDAI,1990 Glendale Ave.,HANFORD,CA,93230,15,36.319759,-119.678033,4.8,74,NULL
ca338,OXNARD HYUNDAI,1601 EAST VENTURA BOULEVARD,OXNARD,CA,93036,20,34.225603,-119.154937,4.9,585,98
CA340,PALM SPRINGS HYUNDAI,3919 EAST PALM CANYON,PALM SPRINGS,CA,92264,50,33.795014,-116.502746,4.6,19,99
ca341,HANLEES HILLTOP HYUNDAI,3285 AUTO PLAZA,RICHMOND,CA,94806,20,37.984675,-122.322408,4.8,21,98
ca342,WIN HYUNDAI CARSON,2201 E 223RD STREET,LONG BEACH,CA,90810,30,33.824265,-118.234046,4.8,52,94
CO018,"SHORTLINE AUTOMOTIVE, INC.",500 S. HAVANA,AURORA,CO,80012,50,39.706745,-104.865933,0,0,100
co025,PHIL LONG HYUN OF CHAPEL HILLS,1510 AUTO MALL LOOP,COLORADO SPRINGS,CO,80920,52,38.953369,-104.796685,4.4,152,90
co027,GO HYUNDAI MAZDA 104TH,10450 N. FEDERAL BLVD.,WESTMINSTER,CO,80234,50,39.891147,-105.022342,4.8,49,95
CO030,MCDONALD AUTO. GROUP HYUNDAI,6500 S. Broadway,LITTLETON,CO,80121,25,39.600807,-104.988145,4.8,201,94
CO032,PLANET HYUNDAI,15701 W. COLFAX AVE.,GOLDEN,CO,80452,100,39.729221,-105.177021,4.9,33,99
CO034,ARAPAHOE HYUNDAI,9899 E. ARAPAHOE ROAD,CENTENNIAL,CO,80112,200,39.595107,-104.874468,4.9,1117,98
co035,LONGS PEAK HYUNDAI,PO box 835,NIWOT,CO,80501,14,40.161883,-105.103602,4.7,904,95
CO038,PHIL LONG HYUNDAI OF MOTOR CIT,170 MOTOR WAY,COLORADO SPRINGS,CO,80905,13,38.814103,-104.829528,4.7,110,92
CO040,HYUNDAI OF GREELEY,4535 W. 29th St.,GREELEY,CO,80634,50,40.389947,-104.75423,4.9,90,98
co042,GRAND VALLEY HYUNDAI,2162 Highway 6 and 50,GRAND JUNCTION,CO,81505,23,39.114227,-108.65272,3.2,10,67
CO043,CROSSROADS HYUNDAI,3870 Byrd Drive.,FORT COLLINS,CO,80538,32,40.431513,-104.995826,4.5,30,91
co044,FLATIRONS HYUNDAI OF BOULDER,2555 30th Street,BOULDER,CO,80301,79,40.026603,-105.253691,4.7,19,95
CO045,STEVINSON HYUNDAI OF LONGMONT,600 SOUTH MAIN STREET,LONGMONT,CO,80501,49,40.151894,-105.102493,4.8,184,97
CT007,M. J. SULLIVAN HYUNDAI,452 BROAD STREET,NEW LONDON,CT,6320,50,41.365133,-72.119591,4.9,21,96
CT012,TORRINGTON HYUNDAI,1446 E. MAIN ST.,TORRINGTON,CT,6790,50,41.818681,-73.088695,4.1,32,87
CT018,MERIDEN HYUNDAI,318 SOUTH BROAD STREET,MERIDEN,CT,6450,50,41.512824,-72.806289,4.7,82,98
ct020,LIA HYUNDAI,20 JENNINGS ROAD,HARTFORD,CT,6120,50,41.788576,-72.660476,4.2,75,NULL
CT021,BRASS CITY HYUNDAI,480 WATERTOWN AVE.,WATERBURY,CT,6708,25,41.565776,-73.059743,4.9,23,96
CT022,DANBURY HYUNDAI,102 Federal Road,DANBURY,CT,6810,50,41.416172,-73.421982,4.7,273,97
CT023,WILE HYUNDAI,35 ROUTE 66 East,COLUMBIA,CT,6237,25,41.708932,-72.267459,4.9,99,100
ct025,QUALITY HYUNDAI,3 LIESL LANE,BRANFORD,CT,6437,11,41.282056,-72.820604,5,78,NULL
ct029,KEY HYUNDAI OF MANCHESTER,21 HARTFORD TURNPIKE,VERNON,CT,6066,25,41.816,-72.50545,4.8,715,98
CT032,CENTRAL HYUNDAI,98 Lathrop Road,PLAINFIELD,CT,6374,25,41.662416,-71.912011,4.5,41,96
ct033,HYUNDAI OF MILFORD,566 BRIDGEPORT AVE,MILFORD,CT,6460,25,41.207611,-73.086851,4.9,1179,98
ct034,STAMFORD HYUNDAI LLC,85 Magee Avenue,STAMFORD,CT,6902,54,41.048372,-73.528563,4.9,221,98
CT035,FAIRFIELD HYUNDAI,2269 POST ROAD,FAIRFIELD,CT,6824,50,41.140133,-73.271648,4.5,24,NULL
de003,WINNER HYUNDAI,591 S. DUPONT HIGHWAY,DOVER,DE,19901,25,39.154036,-75.513188,4.9,67,NULL
de004,PORTER HYUNDAI,414 E. CLEVELAND AVENUE,NEWARK,DE,19711,25,39.686683,-75.737296,4.8,40,98
de006,CASTLE  HYUNDAI,122 S. DUPONT HIGHWAY,NEW CASTLE,DE,19720,50,39.662461,-75.60724,4.8,123,96
DE007,HERTRICH HYUNDAI,122 SOUTH DUPONT HIGHWAY,NEW CASTLE,DE,19720,25,39.662461,-75.60724,4.5,68,96
FL002,LEHMAN HYUNDAI,21400 N.W. 2ND AVENUE,MIAMI,FL,33169,20,25.971657,-80.206176,4.6,83,97
FL005,RICK CASE HYUNDAI,925 N State Road 7,PLANTATION,FL,33317,50,26.134632,-80.202555,4.9,378,93
fl008,POTAMKIN HYUNDAI,6200 NW 167 STREET,MIAMI,FL,33014,30,25.9021,-80.3045,5,109,99
fl049,COASTAL HYUNDAI,915 W. NEW HAVEN AVE.,MELBOURNE,FL,32901,19,28.078644,-80.637274,4.9,424,97
fl057,KING HYUNDAI,1399 S. FEDERAL HIGHWAY,DEERFIELD BEACH,FL,33441,20,26.299993,-80.093823,4.6,205,95
FL062,FITZGERALD'S CNTRYSDE HYUNDAI,27419 US Highway 19 North,CLEARWATER,FL,33761,50,28.021575,-82.737758,4.9,483,98
FL064,KEY HYUNDAI,4660-100 Southside Blvd.,JACKSONVILLE,FL,32216,50,30.260481,-81.556522,4.8,715,98
fl073,LAKELAND HYUNDAI,1440 W. MEMORIAL BLVD.,LAKELAND,FL,33815,50,28.0403,-81.9872,4.8,61,98
FL074,DAYTONA HYUNDAI,901 North Nova Road,DAYTONA BEACH,FL,32117,50,29.223463,-81.049093,4.8,251,97
fl076,CROWN HYUNDAI,5301 34TH ST. NORTH,ST. PETERSBURG,FL,33714,25,27.820618,-82.67944,4.9,1225,98
FL077,PALM HYUNDAI,1950 Tamiami Trail,PUNTA GORDA,FL,33950,20,26.92091,-82.047274,5,12,NULL
FL080,ALLEN TURNER HYUNDAI,6000 PENSACOLA BLVD.,PENSACOLA,FL,32505,50,30.474743,-87.248544,4.9,811,99
fl081,COURTESY HYUNDAI,3800 W. HILLSBOROUGH AVE.,TAMPA,FL,33614,20,27.995931,-82.507883,4.4,53,95
fl087,HAMPTON HYUNDAI,230 S.W. HOLLYWOOD BLVD.,FT. WALTON BEACH,FL,32548,75,30.412851,-86.629311,4.6,66,NULL
fl088,O'BRIEN HYUNDAI,2850 COLONIAL BLVD.,FORT MYERS,FL,33966,80,26.597204,-81.854045,4.8,338,98
fl089,JENKINS HYUNDAI,1602 S.W. COLLEGE ROAD,OCALA,FL,34474,20,29.17822,-82.153296,4.6,212,NULL
FL090,DELRAY HYUNDAI,655 N.E. 6TH AVENUE,DELRAY BEACH,FL,33483,24,26.472158,-80.067247,4.9,665,99
FL091,GETTEL HYUNDAI,3480 BEE RIDGE ROAD,SARASOTA,FL,34239,20,27.298791,-82.500615,4.6,97,94
fl094,BOB DANCE HYUNDAI OF LONGWOOD,3575 N. HIGHWAY 17 92,SANFORD,FL,32773,10,28.7635,-81.2777,4.9,176,NULL
FL097,BRANDON HYUNDAI,9915 ADAMO DR. E.,TAMPA,FL,33619,45,27.945558,-82.339522,4.5,172,87
fl098,COCOA HYUNDAI,304 SOUTH COCOA BOULEVARD,COCOA,FL,32922,50,28.354379,-80.732237,4.9,415,96
FL101,ROUTE 60 HYUNDAI,8575 20TH STREET,VERO BEACH,FL,32966,35,27.639115,-80.502551,4.8,89,95
FL103,UNIVERSAL HYUNDAI,12751 S. ORANGE BLOSSOM TRAIL,ORLANDO,FL,32837,30,28.380513,-81.4044,4.9,774,98
fl105,JENKINS HYUNDAI OF BRADENTON,2503 FIRST STREET EAST,BRADENTON,FL,34208,50,27.477647,-82.563035,4.7,194,95
FL106,BILL SEIDLE HYUNDAI,3199 N.W. 36TH STREET,MIAMI,FL,33142,20,25.808925,-80.247315,4.6,66,92
fl107,BAY HYUNDAI,641 W. 15TH,PANAMA CITY,FL,32401,100,30.175178,-85.668472,4.8,48,98
FL108,HYUNDAI OF NEW PORT RICHEY,3936 US HIGHWAY 19,NEW PORT RICHEY,FL,34652,50,28.215985,-82.737702,4.9,1095,99
FL109,HYUNDAI OF GAINESVILLE,3333 N. Main Street,GAINESVILLE,FL,32609,20,29.683257,-82.319345,4.7,147,95
fl110,DORAL HYUNDAI,10285 N.W. 12TH STREET,DORAL,FL,33172,15,25.782716,-80.358762,4.4,100,94
fl112,WALLACE HYUNDAI,3801 SE FEDERAL HWY,STUART,FL,34997,19,27.159695,-80.223053,4.5,60,96
FL114,RICK CASE HYUNDAI,3550 Weston Rd,DAVIE,FL,33331,20,26.075358,-80.362467,4.7,572,NULL
fl117,HYUNDAI OF WESLEY CHAPEL,27000 WESLEY CHAPEL BLVD,WESLEY CHAPEL,FL,33543,50,28.235918,-82.368685,4.8,154,99
FL118,HYUNDAI OF ORANGE PARK,7600 BLANDING BLVD.,JACKSONVILLE,FL,32244,50,30.208709,-81.738889,4.8,298,96
fl120,JENKINS HYUNDAI OF LEESBURG,9145 US HIGHWAY 441,LEESBURG,FL,34789,40,28.827959,-81.802856,4.6,212,93
fl121,NAPLETON'S HYUNDAI,2707 OKEECHOBEE BLVD.,WEST PALM BEACH,FL,33409,18,26.706709,-80.096035,4.5,173,NULL
fl122,COCONUT CREEK HYUNDAI,4960 N. STATE ROAD 7,COCONUT CREEK,FL,33073,50,26.292003,-80.201901,4.8,528,97
FL123,NAPLETON'S NORTH PALM HYUNDAI,3703 NORTHLAKE BLVD,LAKE PARK,FL,33403,20,26.808728,-80.093094,4.9,108,95
FL124,ORLANDO HYUNDAI,4110 WEST COLONIAL DRIVE,ORLANDO,FL,32808,50,28.552528,-81.430713,4.8,430,97
FL126,RED HOAGLAND HYUNDAI,6375 CYPRESS GARDENS BLVD,WINTER HAVEN,FL,33884,50,27.982969,-81.678555,4.8,120,98
fl127,HYUNDAI OF ST AUGUSTINE,2898 US 1 SOUTH,SAINT AUGUSTINE,FL,32086,40,29.843751,-81.322418,4.9,1821,98
fl128,CAPITAL CITY HYUNDAI,3106 W Tennessee St,TALLAHASSEE,FL,32304,50,30.457357,-84.347463,4.9,90,NULL
FL129,DAVID MAUS HYUNDAI,2308 S Woodland Blvd,DELAND,FL,32720,30,28.987202,-81.30013,4.5,263,87
fl130,TAMIAMI HYUNDAI,1229 N. Airport Pulling Road,NAPLES,FL,34104,70,26.164671,-81.766878,4.9,45,96
FL131,KENDALL HYUNDAI,15895 S Dixie Highway,MIAMI,FL,33157,60,25.622297,-80.344017,4.7,152,96
FL134,HYUNDAI OF DELAND,2308 S Woodland Blvd,DELAND,FL,32720,50,28.987202,-81.30013,4.7,239,91
fl135,WESTSIDE HYUNDAI,1672 CASSAT AVENUE,JACKSONVILLE,FL,32210,34,30.288669,-81.730388,4.8,106,98
FL136,HYUNDAI OF BRADENTON,2503 1ST STREET EAST ROUTE 41,BRADENTON,FL,34208,20,27.477647,-82.563035,4.5,65,95
GA003,ED VOYLES HYUNDAI,2135 COBB PARKWAY SE,SMYRNA,GA,30080,25,33.89863,-84.483403,4.8,220,95
GA014,CARL GREGORY HYUNDAI,"3000 NORTHLAKE PKWY, BLDG 200",COLUMBUS,GA,31909,50,32.551506,-84.94391,4.3,9,82
ga015,SOUTHTOWNE HYUNDAI,7665 HIGHWAY 85 SOUTH,RIVERDALE,GA,30274,50,33.546507,-84.415399,4.7,32,96
GA021,CARL GREGORY HYUNDAI OF ALBANY,701  E. OGLETHORPE BLVD.,ALBANY,GA,31705,99,31.574192,-84.135563,4.5,5,94
GA026,TAYLOR HYUNDAI,3233 WASHINGTON ROAD,AUGUSTA,GA,30907,60,33.515406,-82.065918,4.3,89,99
GA028,CARL GREGORY HYUNDAI OF BRUNSW,5400 ALTAMA AVENUE,BRUNSWICK,GA,31525,20,31.209147,-81.48168,4.3,9,82
GA029,FIVE STAR HYUNDAI,3068 RIVERSIDE DR.,MACON,GA,31210,50,32.888078,-83.674905,4.8,50,96
ga035,SOUTHTOWNE HYUNDAI OF NEWNAN,800 BULLSBORO DR.,NEWNAN,GA,30265,50,33.396863,-84.751769,4.7,32,96
GA037,JIM ELLIS HYUNDAI,5805 PEACHTREE INDUSTRIAL BLVD,ATLANTA,GA,30341,25,33.907731,-84.292349,4.8,149,98
ga038,CHEROKEE HYUNDAI OF KENNESAW,2255 BARRETT LAKE BLVD,KENNESAW,GA,30144,20,34.009575,-84.577625,4.8,417,97
GA047,BILL KENT HYUNDAI,2520 N. COLUMBIA STREET,MILLEDGEVILLE,GA,31061,20,33.115868,-83.260469,4.7,118,96
GA052,HYUNDAI OF VALDOSTA,4001 N. VALDOSTA ROAD,VALDOSTA,GA,31602,49,30.89731,-83.325058,4.8,66,95
GA055,ALL PRO HYUNDAI,1405 Lafayette Pkwy,LAGRANGE,GA,30241,75,33.041419,-84.987297,5,18,100
GA056,LEGACY HYUNDAI OF MCDONOUGH,444 Industrial Blvd,MCDONOUGH,GA,30253,25,33.419743,-84.169077,3.9,19,71
ga057,FIVE STAR HYUNDAI OF WARNER RO,650 Russell Parkway,WARNER ROBINS,GA,31088,100,32.593922,-83.633268,4.8,120,97
GA060,SAVANNAH HYUNDAI,7011 Abercorn Street,SAVANNAH,GA,31406,20,32.012722,-81.113733,4.8,132,97
GA061,HYUNDAI MALL OF GEORGIA,3547 Buford Drive,BUFORD,GA,30519,50,34.079327,-83.985079,4.9,238,98
GA062,THORNTON ROAD HYUNDAI,669 Thornton Road,LITHIA SPRINGS,GA,30122,30,33.78635,-84.616128,4.8,346,94
GA063,TERRY REID HYUNDAI,PO Box 3368,CARTERSVILLE,GA,30120,35,34.173292,-84.831077,4.5,59,84
GA064,PYE HYUNDAI,2718 EAT WALNUT AVENUE,DALTON,GA,30721,8,34.7861,-84.9324,5,1,100
GA065,TEAM HYUNDAI MALL OF GEORGIA,3547 BUFORD DRIVE,BUFORD,GA,30519,20,34.079327,-83.985079,4.8,136,98
ga066,LANGDALE HYUNDAI OF SOUTH GEOR,4001 N Valdosta Road,VALDOSTA,GA,31602,49,30.89731,-83.325058,5,35,95
GA067,CONYERS HYUNDAI,945 Iris Drive SE,CONYERS,GA,30094,50,33.656868,-84.017481,4.9,154,99
ga068,MILLEDGEVILLE HYUNDAI,2520 N Columbia Street,MILLEDGEVILLE,GA,31061,49,33.115868,-83.260469,4.5,11,95
HI010,KAUAI HYUNDAI,3033 AUKELE STREET,LIHUE,HI,96766,22,21.968189,-159.356257,0,0,100
HI012,TONY HYUNDAI,94-1500 MOANIANI STREET,WAIPAHU,HI,96797,15,21.427371,-157.998606,4.9,324,97
hi015,KONA HYUNDAI,75-5793 Kuakini Highway,KAILUA-KONA,HI,96740,49,19.63722,-155.989767,1,1,100
HI016,WINDWARD HYUNDAI,46-201 Kahuhipa Street,KANEOHE,HI,96744,50,21.415311,-157.807029,4.8,76,100
hi018,MAUI HYUNDAI,260 Hana Highway,KAHULUI,HI,96732,44,20.888421,-156.457633,0,0,100
HI019,TONY HYUNDAI HONOLULU,1069 S. BERETANIA STREET,HONOLULU,HI,96814,50,21.302816,-157.846647,4.9,147,99
IA001,HOLMES HYUNDAI,11344 HICKMAN ROAD,CLIVE,IA,50325,50,41.614803,-93.77401,4.9,221,98
IA004,MARK ZIMMERMAN HYUNDAI,"4001 FIRST AVENUE, S.E.",CEDAR RAPIDS,IA,52402,50,42.024162,-91.638455,2.5,25,83
IA009,EDWARDS HYUNDAI,PO Box 1169,COUNCIL BLUFFS,IA,51501,50,41.263028,-95.843353,4.6,268,92
ia010,C&S HYUNDAI,812 WASHINGTON STREET,WATERLOO,IA,50702,50,42.490968,-92.339951,4.1,12,73
IA013,LUJACK HYUNDAI,101 W. 37TH STREET,DAVENPORT,IA,52806,50,41.558676,-90.574985,5,16,100
IA014,HYUNDAI OF DUBUQUE,1685 John F Kennedy Road,DUBUQUE,IA,52002,50,42.49944,-90.721152,4.2,43,92
IA015,BILLION HYUNDAI,2323 Mormon Trek Blvd,IOWA CITY,IA,52246,50,41.636882,-91.567173,4.5,19,NULL
ID007,BRONCO MOTORS HYUNDAI,9250 FAIRVIEW AVE.,BOISE,ID,83704,93,43.61947,-116.297513,4.6,23,92
ID008,LITHIA HYUNDAI OF POCATELLO,840 WEST CEDAR,POCATELLO,ID,83201,50,42.887776,-112.467868,4.9,11,92
id009,ROB GREEN HYUNDAI,1070 BLUE LAKES BLVD.,TWIN FALLS,ID,83301,47,42.561696,-114.460252,4.7,3,100
id012,FINDLAY HYUNDAI,1665 E. EDMONTON AVE.,POST FALLS,ID,83854,49,47.71307,-116.922604,3.7,3,90
ID014,SMITH HYUNDAI,1255 N. Holmes,IDAHO FALLS,ID,83401,50,43.506936,-112.023779,4.9,486,99
ID016,BRONCO MOTORS HYUNDAI WEST,15715 IDAHO CENTER BOULEVARD,NAMPA,ID,83687,100,43.601906,-116.513293,5,5,92
il002,O HARE HYUNDAI,1509 S. RIVER ROAD,DES PLAINES,IL,60018,50,42.025449,-87.877362,4.4,269,94
IL003,LOREN HYUNDAI,1620 Waukegan Road,GLENVIEW,IL,60025,15,42.085167,-87.798325,4.7,46,93
IL014,AUFFENBERG HYUNDAI,1300 CENTRAL PARK DRIVE,OFALLON,IL,62269,50,38.589553,-89.947371,4.3,155,93
il018,GREEN HYUNDAI,1200 S. DIRKSEN PARKWAY,SPRINGFIELD,IL,62703,75,39.78835,-89.605807,4.9,73,99
IL026,MARION HYUNDAI,1910 W. COOLIDGE AVENUE,MARION,IL,62959,50,37.738875,-88.951154,4.7,155,95
il028,CARMACK HYUNDAI,3724 N. VERMILION STREET,DANVILLE,IL,61832,19,40.190423,-87.629573,5,1,100
il030,MIKE MILLER HYUNDAI,2007 W. PIONEER PARKWAY,PEORIA,IL,61615,50,40.783437,-89.624197,5,39,100
IL033,O'BRIEN HYUNDAI OF URBANA,1111 OBRIEN DRIVE,URBANA,IL,61801,50,40.138298,-88.182329,4.3,44,99
IL042,GARTNER HYUNDAI,4333 OGDEN AVE,AURORA,IL,60504,25,41.752044,-88.209965,4.7,562,94
IL044,GREGORY HYUNDAI,490 SKOKIE VALLEY ROAD,HIGHLAND PARK,IL,60035,50,42.160726,-87.807593,4.5,125,93
il047,EXTREME HYUNDAI,600 Greenbriar Drive,NORMAL,IL,61761,53,40.521684,-88.951115,5,11,96
il050,BOB BRADY HYUNDAI,3855 E. BOYD ROAD,DECATUR,IL,62521,50,39.8265,-88.9234,4.5,18,94
IL051,ROGERS HYUNDAI,2640 S. MICHIGAN AVE.,CHICAGO,IL,60616,20,41.844913,-87.623665,4.7,31,98
IL052,PUGI HYUNDAI,2020 WEST OGDEN AVE.,DOWNERS GROVE,IL,60515,15,41.80764,-88.034424,4.8,173,97
IL054,GURNEE HYUNDAI,PO Box 7740,GURNEE,IL,60031,60,42.375967,-87.929089,4.5,75,91
il057,BROWN & BROWN HYUNDAI,1400 LOCKE DRIVE,BOURBONNAIS,IL,60914,50,41.165641,-87.849557,5,19,99
IL059,D'ARCY HYUNDAI,2521 W. JEFFERSON STREET,JOLIET,IL,60435,50,41.522145,-88.146361,4.7,57,99
IL060,SCHIMMER HYUNDAI,911 SHOOTING PARK ROAD,PERU,IL,61354,35,41.33858,-89.11659,4.9,8,100
il061,ROSEN HYUNDAI,771 S. RANDALL ROAD,ALGONQUIN,IL,60102,50,42.165855,-88.335253,4.7,187,98
IL062,HYUNDAI ON PERRYVILLE,226 NORTH ALPINE ROAD,ROCKFORD,IL,61107,50,42.266681,-89.029127,4.9,37,97
IL063,FAMILY HYUNDAI,8101 W. 159TH STREET,TINLEY PARK,IL,60477,50,41.601846,-87.818538,4.7,129,NULL
IL064,DENE LAMBKIN HYUNDAI,207 N. 36TH STREET,QUINCY,IL,62301,50,39.933826,-91.358324,4.9,8,100
IL066,ETTLESON HYUNDAI,6420 Joliet Road,COUNTRYSIDE,IL,60525,15,41.771529,-87.883779,4.8,96,96
IL068,ELGIN HYUNDAI,881 E. CHICAGO STREET,ELGIN,IL,60120,20,42.034873,-88.257831,4.6,270,93
IL069,PATRICK HYUNDAI,1020 E. Golf Road,SCHAUMBURG,IL,60173,50,42.050269,-88.052677,4.9,286,97
IL070,BRIAN BEMIS HYUNDAI,1380 DEKALB AVENUE,SYCAMORE,IL,60178,34,41.979729,-88.710267,4.6,2,91
